@relation SpotifySongs-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute track_name string
@attribute artist(s)_name string
@attribute artist_count numeric
@attribute released_year numeric
@attribute released_month numeric
@attribute released_day numeric
@attribute in_spotify_playlists numeric
@attribute in_spotify_charts numeric
@attribute streams numeric
@attribute in_apple_playlists numeric
@attribute in_apple_charts numeric
@attribute in_deezer_playlists numeric
@attribute in_deezer_charts numeric
@attribute in_shazam_charts numeric
@attribute bpm numeric
@attribute key {A#,A,B,C#,D#,D,E,F#,F,G#,G,none}
@attribute danceability numeric
@attribute valence numeric
@attribute energy numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute speechiness numeric
@attribute cover_url string
@attribute class {Major,Minor}

@data
'El Merengue','Marshmello  Manuel Turizo',0.142857,1,0.181818,0.066667,0.039401,0.29932,0.060377,0.119048,0.272727,0.008895,0.189655,0.222605,0.41844,G#,0.753425,0.709677,0.670455,0.030928,0.010989,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b273f404676577626a87d92cf33f,Minor
'Someone You Loved','Lewis Capaldi',0,0.946237,0.909091,0.233333,0.336789,0.360544,0.779515,0.654762,0.454545,0.145549,0,0,0.319149,C#,0.369863,0.44086,0.363636,0.773196,0,0.085106,0.016129,https://i.scdn.co/image/ab67616d0000b273fc2101e6889d6ce9025f85f2,Major
'Me Porto Bonito','Chencho Corleone  Bad Bunny',0.142857,0.989247,0.363636,0.166667,0.167193,0.292517,0.388984,0.154762,0.436364,0.011401,0.448276,0.03377,0.191489,C#,0.931507,0.419355,0.704545,0.092784,0,0.06383,0.096774,'Not Found',Minor
Makeba,Jain,0,0.913978,0.454545,0.7,0.114041,0.360544,0.044678,0.223214,0.538182,0.218566,0.37931,1,0.361702,D,0.808219,0.387097,0.647727,0.402062,0.56044,0.234043,0.080645,https://i.scdn.co/image/ab67616d0000b27364ba66f8a81c52364e55db50,Major
'MONTAGEM - FR PUNK','Ayparia  unxbected',0.142857,0.88172,0.454545,0.633333,0.011538,0.340136,0.015673,0.001488,0.189091,0.000647,0,0.80634,0.453901,A,0.547945,0.860215,0.829545,0.721649,0.087912,0.06383,0.080645,'Not Found',Major
'Fast Car','Luke Combs',0,1,0.181818,0.766667,0.026765,0.081633,0.042403,0.084821,0.352727,0.00283,0,0.295658,0.234043,G#,0.657534,0.677419,0.579545,0.195876,0,0.095745,0.016129,https://i.scdn.co/image/ab67616d0000b273ca650d3a95022e0490434ba1,Major
'What It Is (Solo Version)',Doechii,0,1,0.181818,0.533333,0.014622,0.170068,0.025684,0.043155,0.276364,0.001941,0,0.111647,0.758865,C#,0.69863,0.774194,0.761364,0.061856,0,0.074468,0.112903,https://i.scdn.co/image/ab67616d0000b2732ee85751f6f503fa9a533eba,Minor
'Coco Chanel','Bad Bunny  Eladio Carrion',0.142857,1,0.181818,0.533333,0.036526,0.258503,0.067578,0.041667,0.323636,0.002345,0.086207,0.056513,0.602837,D,0.616438,0.107527,0.761364,0.041237,0,0.074468,0.032258,'Not Found',Major
'Donï¿½ï¿½ï¿½t Bl','Taylor Swift',0,0.935484,0.909091,0.233333,0.091626,0.156463,0.184949,0.028274,0.163636,0,0,0.006892,0.503546,A,0.534247,0.16129,0.5,0.113402,0,0.031915,0.032258,'Not Found',Minor
'Still With You','Jung Kook',0,0.967742,0.454545,0.133333,0,0.265306,0.01037,0.002976,0.389091,0.000647,0,0,0.163121,C#,0.410959,0.322581,0.431818,0.092784,0,0.851064,0.032258,https://i.scdn.co/image/ab67616d0000b273a7f42c375578df426b37638d,Minor
'All My Life (feat. J. Cole)','J. Cole  Lil Durk',0.142857,1,0.363636,0.366667,0.040555,0.156463,0.03903,0.102679,0.527273,0.005579,0.034483,0.329428,0.553191,D#,0.821918,0.698925,0.397727,0.154639,0,0.074468,0.5,'Not Found',Major
'Say Yes To Heaven','Lana Del Rey',0,1,0.181818,0.533333,0.037244,0.312925,0.034441,0.072917,0.381818,0.005094,0.017241,0,0.248227,F#,0.356164,0.139785,0.295455,0.731959,0.098901,0.085106,0.016129,https://i.scdn.co/image/ab67616d0000b273aa27708d07f49c82ff0d0dae,Minor
Snooze,SZA,0,0.989247,1,0.266667,0.053114,0.170068,0.107909,0.08631,0.567273,0.003396,0.017241,0.162646,0.553191,F,0.452055,0.376344,0.522727,0.14433,0,0.085106,0.177419,https://i.scdn.co/image/ab67616d0000b27370dbc9f47669d120ad874ec1,Major
'Summertime Sadness','Lana Del Rey',0,0.870968,0,0,0.38402,0.353741,0.265568,0.13244,0.52,0.131964,0.051724,0.137836,0.333333,C#,0.452055,0.215054,0.647727,0.072165,0,0.095745,0.016129,https://i.scdn.co/image/ab67616d0000b273f894be72a77b1488292672c7,Minor
'Take Two',BTS,0,1,0.454545,0.266667,0.012163,0.319728,0.031988,0.029762,0.385455,0.002022,0.068966,0.053756,0.198582,G,0.534247,0.569892,0.568182,0.030928,0,0.37234,0.016129,https://i.scdn.co/image/ab67616d0000b2738a701e76e8845928f6cd81c8,Major
Lover,'Taylor Swift',0,0.88172,0,0,0.159211,0.156463,0.238352,0.238095,0.4,0.01318,0,0.003446,1,G,0.273973,0.494624,0.522727,0.515464,0,0.12766,0.129032,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647,Major
'Too Many Nights (feat. Don Toliver & with Future)','Future  Metro Boomin  Don Toliver',0.285714,0.989247,1,0.033333,0.039325,0.394558,0.077323,0.025298,0.432727,0.001536,0.034483,0.183322,0.163121,G,0.616438,0.139785,0.704545,0.154639,0,0.085106,0.048387,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,Minor
Chemical,'Post Malone',0,1,0.272727,0.433333,0.047232,0.265306,0.04666,0.083333,0.330909,0.004771,0.051724,0.334941,0.744681,D,0.369863,0.354839,0.920455,0,0,0.095745,0.048387,https://i.scdn.co/image/ab67616d0000b273f76f8deeba5370c98ad38f1c,Major
Mockingbird,Eminem,0,0.795699,0,0,0.24503,0.414966,0.335203,0.072917,0.356364,0.19358,0.086207,0.140593,0.134752,E,0.534247,0.215054,0.659091,0.216495,0,0.106383,0.419355,https://i.scdn.co/image/ab67616d0000b273726d48d93d02e1271774f023,Minor
'New Jeans',NewJeans,0,1,0.545455,0.2,0.00087,0.238095,0.007981,0.011905,0.603636,0.000323,0.068966,0.023432,0.489362,E,0.794521,0.526882,0.715909,0.525773,0,0.095745,0.048387,https://i.scdn.co/image/ab67616d0000b2733d98a0ae7c78a3a9babaf8af,Minor
'Primera Cita','Carin Leon',0,0.989247,0.272727,0.633333,0.004445,0.183673,0.020872,0.008929,0.145455,0.000485,0.103448,0.139214,0.659574,A#,0.424658,0.494624,0.352273,0.628866,0,0.074468,0.064516,https://i.scdn.co/image/ab67616d0000b273dc0bb68a08c069cf8467f1bd,Major
'Cold Heart - PNAU Remix','Dua Lipa  Elton John  Pnau',0.285714,0.935484,0.909091,0.3,0.398472,0.353741,0.433388,0.571429,0.490909,0.08361,0.637931,0.215024,0.361702,C#,0.780822,0.946237,0.806818,0.041237,0,0.074468,0.016129,'Not Found',Major
Dandelions,'Ruth B.',0,0.935484,0.272727,0.9,0.064161,0.142857,0.301573,0.061012,0.363636,0.004771,0.017241,0.022054,0.368794,C#,0.520548,0.44086,0.681818,0.020619,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b27397e971f3e53475091dc8d707,Major
Bones,'Imagine Dragons',0,0.978495,0.181818,0.333333,0.07882,0.29932,0.226269,0.145833,0.392727,0.026441,0.293103,0.105445,0.347518,F,0.739726,0.655914,0.715909,0.020619,0,0.042553,0.048387,https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13,Minor
'Set Fire to the Rain',Adele,0,0.870968,0,0,0.278208,0.292517,0.314161,0.130952,0.407273,0.174901,0.086207,0.357684,0.304965,D,0.520548,0.462366,0.670455,0,0,0.106383,0.016129,https://i.scdn.co/image/ab67616d0000b2732118bf9b198b05a95ded6300,Minor
'Money Trees','Kendrick Lamar  Jay Rock',0.142857,0.88172,0,0,0.506195,0.217687,0.295258,0.102679,0.410909,0.056198,0,0.315644,0.560284,E,0.69863,0.354839,0.5,0.072165,0,0.191489,0.129032,https://i.scdn.co/image/ab67616d0000b273d28d2ebdedb220e479743797,Minor
'Tak Segampang Itu','Anggi Marito',0,0.989247,1,0.033333,0.003443,0.040816,0.048505,0.010417,0.021818,0,0,0.033081,0.460993,F,0.383562,0.150538,0.397727,0.783505,0,0.085106,0.016129,https://i.scdn.co/image/ab67616d0000b2732844c4e4e984ea408ab7fd6f,Major
LAGUNAS,'Jasiel Nuï¿½ï¿½ez  Peso P',0.142857,1,0.454545,0.7,0.000511,0.122449,0.010545,0.002976,0.385455,0.000323,0.034483,0.126809,0.361702,B,0.739726,0.806452,0.602273,0.340206,0.010989,0.12766,0.016129,'Not Found',Major
'Mine (Taylors Version)','Taylor Swift',0,1,0.545455,0.2,0.001286,0.102041,0.009965,0.03125,0.189091,0.000485,0.017241,0,0.397163,G,0.575342,0.483871,0.784091,0,0,0.148936,0.032258,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,Major
'Everybody Wants To Rule The World','Tears For Fears',0,0.591398,0.090909,0.533333,0.78915,0.170068,0.32559,0.150298,0.116364,0.214684,0,0.458994,0.333333,G,0.561644,0.537634,0.818182,0.371134,0,0.085106,0.064516,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,Major
'No Role Modelz','J. Cole',0,0.903226,1,0.266667,0.399739,0.244898,0.483545,0.119048,0.236364,0.03849,0,0.009649,0.248227,A#,0.643836,0.462366,0.488636,0.309278,0,0.031915,0.5,https://i.scdn.co/image/ab67616d0000b273c6e0948bbb0681ff29cdbae8,Minor
Tattoo,Loreen,0,1,0.090909,0.8,0.055933,0.401361,0.054445,0.110119,0.370909,0.011725,0.310345,0.637491,0.602837,D#,0.438356,0.27957,0.784091,0.247423,0,0.095745,0.096774,https://i.scdn.co/image/ab67616d0000b2732b0ba87db609976eee193bd6,Minor
'Rara Vez','Taiu  Milo j',0.142857,1,0.090909,0.233333,0.016305,0.258503,0.06698,0.028274,0.083636,0.001941,0.051724,0.060648,0.390071,F,0.835616,0.989247,0.704545,0.185567,0,0.329787,0.241935,https://i.scdn.co/image/ab67616d0000b273d467bed4e6b2a01ea8569100,Minor
VAGABUNDO,'Sebastian Yatra  Manuel Turizo  Beï¿½ï',0.285714,1,0.363636,0.366667,0.020107,0.231293,0.024525,0.059524,0.210909,0.0038,0.137931,0.139904,0.439716,B,0.808219,0.913978,0.863636,0.041237,0,0.212766,0.064516,'Not Found',Minor
august,'Taylor Swift',0,0.967742,0.545455,0.766667,0.13795,0.14966,0.163914,0.037202,0.294545,0.004932,0.017241,0.030324,0.177305,F,0.383562,0.408602,0.590909,0.546392,0,0.06383,0.016129,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,Major
LUNA,'Junior H  Peso Pluma',0.142857,1,0.454545,0.7,0.003216,0.07483,0.015076,0.028274,0.425455,0.000647,0.017241,0.050999,0.446809,A,0.712329,0.806452,0.613636,0.340206,0,0.12766,0.032258,'Not Found',Minor
'Miracle (with Ellie Goulding)','Calvin Harris  Ellie Goulding',0.142857,1,0.181818,0.3,0.09626,0.326531,0.05698,0.239583,0.418182,0.019892,0.155172,0.439697,0.553191,A,0.561644,0.290323,0.886364,0.041237,0.043956,0.053191,0.032258,https://i.scdn.co/image/ab67616d0000b273c58e22815048f8dfb1aa8bd0,Major
Nonsense,'Sabrina Carpenter',0,0.989247,0.545455,0.466667,0.043789,0.183673,0.092577,0.102679,0.043636,0.003073,0.137931,0.044108,0.524823,G#,0.69863,0.688172,0.670455,0.030928,0,0.244681,0.032258,https://i.scdn.co/image/ab67616d0000b273700f7bf79c9f063ad0362bdf,Major
'Que Vuelvas','Carin Leon  Grupo Frontera',0.142857,0.989247,1,0.266667,0.013846,0.176871,0,0.03125,0.4,0.001698,0.155172,0.048932,0.687943,A#,0.356164,0.795699,0.625,0.195876,0,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b2735c7336d25ca101fbb0855647,Major
'Por las Noches','Peso Pluma',0,0.978495,0.454545,0.333333,0.008058,0.163265,0.089188,0.011905,0.421818,0.000323,0.051724,0.001378,0.191489,none,0.794521,0.376344,0.579545,0.319588,0,0.042553,0.016129,https://i.scdn.co/image/ab67616d0000b273427d9aa38866b43ed45f6b0c,Major
'Feliz Cumpleaï¿½ï¿½os Fe',Feid,0,0.989247,0.636364,0.6,0.064293,0.258503,0.162494,0.066964,0.250909,0.004205,0.068966,0.002068,0.212766,F,0.876712,0.569892,0.522727,0.103093,0,0.276596,0.080645,'Not Found',Major
'Cant Hold Us (feat. Ray Dalton)','Ray Dalton  Ryan Lewis  Macklemore',0.285714,0.870968,0.636364,0.5,0.114306,0.353741,0.527427,0.299107,0.16,0.529716,0.034483,0,0.574468,D,0.547945,0.903226,0.954545,0.030928,0,0.074468,0.096774,'Not Found',Major
'Watermelon Sugar','Harry Styles',0,0.956989,0.909091,0.533333,0.413944,0.231293,0.627064,0.650298,0.418182,0.098003,0.206897,0,0.212766,none,0.438356,0.55914,0.829545,0.123711,0,0.329787,0.048387,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,Major
'lovely - Bonus Track','Billie Eilish  Khalid',0.142857,0.935484,0.636364,0.333333,0.28375,0.204082,0.636011,0.328869,0.349091,0.087167,0.034483,0.093728,0.35461,E,0.164384,0.086022,0.238636,0.958763,0,0.074468,0.016129,'Not Found',Minor
'\'Rauw Alejandro: Bzrp Music Sessions, Vol. 56\'','Rauw Alejandro  Bizarrap',0.142857,1,0.454545,0.666667,0.015889,0.217687,0.018062,0.037202,0.214545,0.002588,0.086207,0.060648,0.446809,B,0.753425,0.591398,0.636364,0.103093,0,0.244681,0.048387,'Not Found',Major
Queencard,(G)I-DLE,0,1,0.363636,0.466667,0.007944,0.22449,0.025992,0.014881,0.458182,0.000566,0,0.101999,0.460993,E,0.808219,0.698925,0.840909,0.030928,0,0.255319,0.048387,https://i.scdn.co/image/ab67616d0000b27382dd2427e6d302711b1b9616,Minor
OMG,NewJeans,0,1,0,0.033333,0.03314,0.183673,0.116357,0.03869,0.450909,0.001213,0.017241,0.015162,0.439716,A,0.780822,0.752688,0.772727,0.371134,0,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b273d70036292d54f29e8b68ec01,Minor
Radio,'Lana Del Rey',0,0.870968,0,0,0.17701,0.312925,0.076897,0.035714,0.443636,0.022803,0.051724,0.253618,0.602837,D,0.260274,0.172043,0.875,0.216495,0,0.06383,0.112903,https://i.scdn.co/image/ab67616d0000b273f894be72a77b1488292672c7,Major
'\'Shakira: Bzrp Music Sessions, Vol. 53\'','Shakira  Bizarrap',0.142857,1,0,0.333333,0.107685,0.29932,0.194923,0.177083,0.392727,0.020539,0.5,0.015162,0.404255,D,0.753425,0.494624,0.613636,0.278351,0,0.06383,0.048387,'Not Found',Minor
505,'Arctic Monkeys',0,0.827957,0.272727,0.633333,0.263945,0.170068,0.328605,0.044643,0.290909,0.047546,0.017241,0.000689,0.531915,none,0.39726,0.172043,0.863636,0,0,0.042553,0.048387,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90,Major
'\'Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)\'','Swae Lee  A Boogie Wit da Hoodie  Metro Boomin  NAV',0.428571,1,0.454545,0.033333,0.019294,0.108844,0.029502,0.046131,0.134545,0.002507,0,0.130255,0.531915,none,0.547945,0.193548,0.511364,0.474227,0,0.095745,0.096774,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,Major
'Trance (with Travis Scott & Young Thug)','Travis Scott  Young Thug  Metro Boomin',0.285714,0.989247,1,0.033333,0.031229,0.312925,0.074585,0.035714,0.327273,0.002426,0.017241,0.121296,0.382979,C#,0.712329,0.473118,0.5,0.185567,0,0.159574,0.516129,https://i.scdn.co/image/ab67616d0000b27313e54d6687e65678d60466c2,Minor
'Tere Vaaste (From Zara Hatke Zara Bachke)','Sachin-Jigar  Shadab Faridi  Altamash Faridi  Amitabh Bhattacharya  Varun Jain',0.571429,1,0.363636,0.7,0.002856,0.054422,0.014639,0.004464,0.32,0.000081,0,0.035837,0.319149,G,0.726027,0.989247,0.715909,0.329897,0,0.06383,0.032258,'Not Found',Minor
Perfect,'Ed Sheeran',0,0.935484,0,0,0.313333,0.088435,0.691037,0.010417,0,0.169322,0,0,0.212766,G#,0.506849,0.139785,0.409091,0.164948,0,0.085106,0,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,Major
'Romantic Homicide',d4vd,0,0.989247,0.545455,0.633333,0.043581,0.156463,0.184017,0.122024,0.2,0.004043,0,0.006203,0.475177,F#,0.452055,0.172043,0.522727,0.463918,0.010989,0.308511,0.016129,https://i.scdn.co/image/ab67616d0000b273bd1a52b3d5903ee01c216da0,Major
Believer,'Imagine Dragons',0,0.935484,0,1,0.358541,0.156463,0.700354,0.372024,0.44,0.240074,0.172414,0.021365,0.425532,A#,0.739726,0.752688,0.784091,0.041237,0,0.212766,0.145161,https://i.scdn.co/image/ab67616d0000b2735675e83f707f1d7271e5cf8a,Minor
'Novo Balanï¿½','Veigh  Bvga Beatz  Supernova Ent  Prod Malax',0.428571,1,0.363636,0.6,0.004767,0.047619,0.021896,0.008929,0.032727,0.002102,0.017241,0.045486,0.41844,D#,0.835616,0.655914,0.465909,0.690722,0,0.106383,0.064516,'Not Found',Minor
'\'Gol Bolinha, Gol Quadrado 2\'','Mc Pedrinho  DJ 900',0.142857,1,0.454545,0,0.004956,0.054422,0.003227,0.00744,0.007273,0.002426,0.034483,0.045486,0.48227,B,0.958904,0.688172,0.636364,0.43299,0,0.095745,0.370968,https://i.scdn.co/image/ab67616d0000b27319d60821e80a801506061776,Minor
'Without Me',Eminem,0,0.774194,0,0,0.398169,0.292517,0.455645,0.145833,0.276364,0.314466,0.086207,0,0.333333,G,0.945205,0.677419,0.647727,0,0,0.351064,0.112903,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,Major
QUEMA,'Sog  Ryan Castro  Peso Pluma',0.285714,1,0.545455,0.4,0.00768,0.210884,0.003131,0.025298,0.105455,0.002102,0.051724,0.143349,0.22695,none,0.767123,0.946237,0.909091,0.051546,0,0.031915,0.048387,'Not Found',Major
'Stargirl Interlude','The Weeknd  Lana Del Rey',0.142857,0.924731,0.909091,0.766667,0.023531,0.217687,0.16515,0.019345,0.029091,0.000404,0,0.000689,0.177305,F,0.493151,0.516129,0.443182,0.391753,0.054945,0.074468,0.145161,https://i.scdn.co/image/ab67616d0000b273a048415db06a5b6fa7ec4e1a,Minor
'Ojitos Lindos','Bomba Estï¿½ï¿½reo  Bad B',0.142857,0.989247,0.363636,0.166667,0.11546,0.258503,0.306127,0.105655,0.410909,0.008005,0.224138,0.019297,0.106383,D#,0.575342,0.247312,0.681818,0.082474,0,0.531915,0.032258,'Not Found',Minor
'Somewhere Only We Know',Keane,0,0.795699,0,0,0.378005,0.108844,0.294123,0.159226,0.250909,0.423627,0,0.384562,0.758865,A,0.30137,0.311828,0.568182,0.061856,0,0.053191,0.016129,https://i.scdn.co/image/ab67616d0000b273045d0a38105fbe7bde43c490,Major
'Those Eyes','New West',0,0.956989,0.363636,0.3,0.027919,0.095238,0.111165,0.035714,0.258182,0.003558,0.017241,0.13439,0.390071,E,0.506849,0.215054,0.295455,0.752577,0,0.297872,0.016129,https://i.scdn.co/image/ab67616d0000b2731bb5dc21200bfc56d8f7ef41,Major
'El Gordo Trae El Mando','Chino Pacas',0,1,0,0.866667,0.009609,0.142857,0.069097,0.010417,0.258182,0.000323,0.034483,0.008959,0.531915,G,0.69863,0.989247,0.806818,0.185567,0,0.021277,0.048387,https://i.scdn.co/image/ab67616d0000b2736a6ab689151163a1e9f60f36,Minor
'Mi Bello Angel','Natanael Cano',0,1,0.454545,0.966667,0.00104,0.054422,0.008605,0.010417,0.276364,0.000243,0.017241,0.064094,0.446809,A,0.794521,0.924731,0.772727,0.010309,0,0.06383,0.048387,https://i.scdn.co/image/ab67616d0000b273e2e093427065eaca9e2f2970,Minor
Bye,'Peso Pluma',0,1,0.363636,0.833333,0.005542,0.095238,0.025662,0.019345,0.4,0.000647,0.034483,0.041351,0.404255,none,0.753425,0.709677,0.818182,0.587629,0,0.074468,0.048387,https://i.scdn.co/image/ab67616d0000b27310c8a001a18fd9f1b3552a9d,Major
'Danza Kuduro','Don Omar  Lucenzo',0.142857,0.860215,0,0,0.323586,0.251701,0.345429,0.177083,0.294545,0.078758,0.017241,0.346657,0.460993,none,0.328767,0.88172,0.943182,0.082474,0,0.021277,0.354839,https://i.scdn.co/image/ab67616d0000b2734640a26eb27649006be29a94,Major
'Nosso Quadro','Ana Castela  AgroPlay',0.142857,1,0.090909,0.033333,0.016324,0.061224,0.063122,0.020833,0.32,0.005337,0.051724,0.049621,0.673759,A,0.630137,0.612903,0.704545,0.340206,0,0.297872,0.290323,'Not Found',Major
'Locked Out Of Heaven','Bruno Mars',0,0.88172,1,0.133333,0.030094,0.061224,0.399943,0,0,0.028786,0,0,0.560284,F,0.684932,0.892473,0.693182,0.061856,0,0.265957,0.048387,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,Major
'Un Finde | CROSSOVER #2','Big One  FMK  Ke personajes',0.285714,1,0.272727,0.1,0.010025,0.095238,0.038363,0.005952,0.050909,0.00097,0.086207,0.038594,0.900709,B,0.369863,0.870968,0.488636,0.113402,0,0.265957,0.064516,'Not Found',Major
'Jimmy Cooks (feat. 21 Savage)','Drake  21 Savage',0.142857,0.989247,0.454545,0.533333,0.110466,0.183673,0.16709,0.120536,0.44,0.00469,0.017241,0.023432,0.695035,none,0.424658,0.387097,0.659091,0,0,0.06383,0.241935,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,Major
'Counting Stars',OneRepublic,0,0.892473,0,0,0.552027,0.292517,0.543067,0.266369,0.352727,0.27444,0.189655,0.105445,0.404255,C#,0.589041,0.473118,0.704545,0.061856,0,0.095745,0.032258,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,Minor
Ghost,'Justin Bieber',0,0.978495,0.181818,0.6,0.110371,0.163265,0.315163,0.159226,0.138182,0.007682,0,0,0.631206,D,0.520548,0.397849,0.738636,0.216495,0,0.393617,0.064516,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,Major
'Under The Influence','Chris Brown',0,0.956989,0.818182,0.1,0.072408,0.176871,0.251077,0.197917,0.658182,0.000243,0,0,0.368794,A,0.684932,0.290323,0.681818,0.061856,0,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b2739a494f7d8909a6cc4ceb74ac,Minor
PRC,'Natanael Cano  Peso Pluma',0.142857,1,0,0.733333,0.017591,0.176871,0.117721,0.028274,0.52,0.000809,0.103448,0.010338,0.51773,G,0.753425,0.913978,0.840909,0.103093,0,0.095745,0.048387,'Not Found',Minor
Gasolina,'Daddy Yankee',0,0.795699,0.545455,0.4,0.12155,0.122449,0.177576,0.145833,0.345455,0.03663,0,0.312888,0.219858,none,0.863014,0.752688,0.806818,0.340206,0,0.053191,0.064516,https://i.scdn.co/image/ab67616d0000b2736bdcdf82ecce36bff808a40c,Major
'One Dance','Drake  WizKid  Kyla',0.285714,0.924731,0.272727,0.1,0.817637,0.163265,0.732721,0.644345,0.389091,0.293604,0,0.017919,0.276596,C#,0.739726,0.344086,0.613636,0.010309,0,0.351064,0.048387,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,Major
Enchanted,'Taylor Swift',0,0.860215,0,0,0.085743,0.108844,0.167839,0.035714,0.367273,0.009137,0,0.027567,0.702128,G#,0.30137,0.215054,0.602273,0.082474,0,0.138298,0.016129,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,Major
'Save Your Tears','The Weeknd',0,0.967742,0.181818,0.633333,0.239412,0.088435,0.429608,0.293155,0.418182,0.009056,0,0.137836,0.375887,none,0.616438,0.612903,0.829545,0.020619,0,0.5,0.016129,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,Major
'Sure Thing',Miguel,0,0.860215,0.363636,0.8,0.260465,0.129252,0.256731,0.203869,0.454545,0.035174,0.103448,0.196416,0.113475,B,0.616438,0.505376,0.579545,0.030928,0,0.170213,0.129032,https://i.scdn.co/image/ab67616d0000b273d5a8395b0d80b8c48a5d851c,Minor
'Every Breath You Take - Remastered 2003','The Police',0,0.569892,0,0.166667,0.423856,0.129252,0.43016,0.313988,0.269091,0.075119,0,0.088904,0.368794,C#,0.808219,0.741935,0.409091,0.556701,0,0.042553,0.016129,https://i.scdn.co/image/ab67616d0000b2730408dc279dd7c7354ff41014,Major
'The Night We Met','Lord Huron',0,0.913978,0.090909,0.033333,0.349632,0.238095,0.380704,0.104167,0.298182,0.075928,0.017241,0.111647,0.77305,D,0.30137,0.064516,0.318182,1,0.274725,0.648936,0.032258,https://i.scdn.co/image/ab67616d0000b2739d2efe43d5b7ebc7cb60ca81,Major
'We Found Love','Rihanna  Calvin Harris',0.142857,0.870968,0,0,0.696313,0.142857,0.333434,0.477679,0.330909,0.372524,0.017241,0.039972,0.446809,C#,0.684932,0.602151,0.772727,0.030928,0,0.085106,0.032258,https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46,Major
'When I Was Your Man','Bruno Mars',0,0.88172,1,0.133333,0.045189,0.07483,0.448497,0,0,0.065173,0,0,0.567376,none,0.506849,0.419355,0.204545,0.969072,0,0.117021,0.032258,https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46,Major
'Let Me Down Slowly','Alec Benjamin',0,0.946237,0.363636,0.8,0.110958,0.129252,0.371117,0,0,0.071561,0,0,0.602837,C#,0.575342,0.505376,0.522727,0.752577,0,0.117021,0.016129,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,Minor
'\'Am I Dreaming (Metro Boomin & A$AP Rocky, Roisee)\'','A$AP Rocky  Metro Boomin  Roisee',0.285714,1,0.454545,0.033333,0.013165,0.108844,0.025428,0.025298,0.218182,0.002264,0.017241,0.030324,0.177305,A,0.506849,0.096774,0.5,0.041237,0,0.191489,0.032258,https://i.scdn.co/image/ab67616d0000b2736ed9aef791159496b286179f,Minor
'Do I Wanna Know?','Arctic Monkeys',0,0.892473,0,0,0.638432,0.176871,0.482823,0.197917,0.334545,0.220991,0.017241,0.017919,0.141844,F,0.438356,0.408602,0.5,0.175258,0,0.202128,0.016129,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,Major
Demons,'Imagine Dragons',0,0.88172,0,0,0.504341,0.088435,0.496872,0.096726,0.298182,0.276947,0.068966,0.008959,0.815603,D#,0.136986,0.365591,0.704545,0.206186,0,0.265957,0.048387,https://i.scdn.co/image/ab67616d0000b273b2b2747c89d2157b0b29fb6a,Major
ýýýýýýýýýýýý,YOASOBI,0,1,0.272727,0.366667,0.006148,0.108844,0.038762,0.052083,0.370909,0.000647,0.017241,0.080634,0.716312,C#,0.465753,0.860215,0.965909,0.113402,0,0.361702,0.112903,'Not Found',Major
